referrer_npi,referrer_entity_type_code,referrer_business_name,referrer_grouping,referrer_classification,referrer_zip_code,referrer_city,referrer_state
1841496106,2,"STUBBS MEDICAL CENTER, PLLC",Ambulatory Health Care Facilities,Clinic/Center,38555,CROSSVILLE,TN
1639375835,2,AEROFLOW INC,Suppliers,Durable Medical Equipment & Medical Supplies,37601,JOHNSON CITY,TN
1972709160,2,"BETHANY HOSPICE AND PALLIATIVE CARE, LLC",Agencies,"Hospice Care, Community Based",31602,VALDOSTA,GA
1760688899,2,SYLVAIN SIDI MD PC,Allopathic & Osteopathic Physicians,Internal Medicine,85711,TUCSON,AZ
1982800827,2,"PATRICK O FASUSI, MD",Other Service Providers,Specialist,20011,WASHINGTON,DC
1902002975,2,GARY J SMITH MD PC,Allopathic & Osteopathic Physicians,Family Medicine,37221,NASHVILLE,TN
1386840379,2,"NORTH ATLANTA ENDOCRINOLOGY AND DIABETES, PC",Other Service Providers,Specialist,30045,LAWRENCEVILLE,GA
1760688634,2,"VORA & VORA, P.S.C.",Other Service Providers,Specialist,40906,BARBOURVILLE,KY
1194921056,2,"H-E-B, LP",Suppliers,Pharmacy,78204,SAN ANTONIO,TX
1235336975,2,"MID TENNESSEE NEUROLOGY ASSOCIATES,PLC",Other Service Providers,Specialist,37076,HERMITAGE,TN
1851598676,2,"JONATHAN E REIMER MD,PC",Allopathic & Osteopathic Physicians,Family Medicine,30909,AUGUSTA,GA
1790982569,2,WESTERN KENTUCKY PULMONARY CLINIC,Suppliers,Durable Medical Equipment & Medical Supplies,42240,HOPKINSVILLE,KY
1063619567,2,WILLIS CLINIC,Ambulatory Health Care Facilities,Clinic/Center,72370,OSCEOLA,AR
1689871170,2,UPSTATE MEDICAL ASSOCIATES PA,Allopathic & Osteopathic Physicians,Internal Medicine,29678,SENECA,SC
1639376221,2,"SCHUSSLER FOOTCARE CENTERS, PLC",Podiatric Medicine & Surgery Service Providers,Podiatrist,37043,CLARKSVILLE,TN
1417154998,2,TOTAL RENAL CARE INC,Ambulatory Health Care Facilities,Clinic/Center,37040,CLARKSVILLE,TN
1114124427,2,"ELKIN EMERGENCY PHYSICIANS, PLLC",Allopathic & Osteopathic Physicians,Emergency Medicine,28621,ELKIN,NC
1447457775,2,"SAINT JOSEPH HEALTH SYSTEM, INC",Hospitals,General Acute Care Hospital,40509,LEXINGTON,KY
1275730343,2,JOHN J MARIA OD PC,Eye and Vision Services Providers,Optometrist,37058,DOVER,TN
1366649444,2,WALGREEN CO.,Suppliers,Pharmacy,37122,MT JULIET,TN
1477750461,2,BYRON F HARPER III MD PC,Allopathic & Osteopathic Physicians,Internal Medicine,30215,FAYETTEVILLE,GA
1619174687,2,C GREGORY KANG MD PA,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,29588,MYRTLE BEACH,SC
1063619922,2,"MATTISON PATHOLOGY, L.L.P.",Allopathic & Osteopathic Physicians,Pathology,75039,IRVING,TX
1063619997,2,FAST ACCESS HEALTHCARE,Allopathic & Osteopathic Physicians,Internal Medicine,37421,CHATTANOOGA,TN
1194923029,2,LOBELVILLE CLINIC,Allopathic & Osteopathic Physicians,Family Medicine,37097,LOBELVILLE,TN
1609073535,2,COLUMBIA MEDICAL GROUP - THE FRIST CLINIC INC,Allopathic & Osteopathic Physicians,Family Medicine,37015,ASHLAND CITY,TN
1407054232,2,EYECONTACT INC.,Eye and Vision Services Providers,Optometrist,30101,ACWORTH,GA
1780882605,2,ALPINE HOME MEDICAL EQUIPMENT LLC,Suppliers,Durable Medical Equipment & Medical Supplies,84403,OGDEN,UT
1801094602,2,"N.P. HOUSE CALLS, LTD",Physician Assistants & Advanced Practice Nursing Providers,Nurse Practitioner,44720,NORTH CANTON,OH
1831397512,2,"SIERRA VISTA INTERNAL MEDICINE, PLLC",Other Service Providers,Legal Medicine,85635,SIERRA VISTA,AZ
1710185327,2,PUBLIX TENNESSEE LLC,Suppliers,Pharmacy,37087,LEBANON,TN
1710185228,2,"WOMEN'S HEALTHCARE ASSOCIATES, PLLC",Allopathic & Osteopathic Physicians,Obstetrics & Gynecology,39773,WEST POINT,MS
1043418742,2,SENTEF MEDICAL CENTER,Physician Assistants & Advanced Practice Nursing Providers,Physician Assistant,37421,CHATTANOOGA,TN
1013115591,2,ROBERT L MCDONALD MD & GUY T FOSTER MD LTD,Allopathic & Osteopathic Physicians,Internal Medicine,89703,CARSON CITY,NV
1770781114,2,"LEGACY HEALTH AND REHABILITATION OF PLEASANT GROVE, LLC",Nursing & Custodial Care Facilities,Skilled Nursing Facility,35127,PLEASANT GROVE,AL
1669670964,2,"KANSAS CITY SKIN AND CANCER CENTER, LLC",Allopathic & Osteopathic Physicians,Dermatology,64154,KANSAS CITY,MO
1609074921,2,RIVERVIEW HOSPITAL,Allopathic & Osteopathic Physicians,Family Medicine,46060,NOBLESVILLE,IN
1083812275,2,GI ASSOCIATES OF TALLAHASSEE P L,Allopathic & Osteopathic Physicians,Internal Medicine,32308,TALLAHASSEE,FL
1033317144,2,"JOHNNIE C. CARTER, MD",Allopathic & Osteopathic Physicians,Family Medicine,37303,ATHENS,TN
1649478751,2,"PLAZA UROLOGY GROUP, P.C.",Allopathic & Osteopathic Physicians,Urology,37404,CHATTANOOGA,TN
1730387929,2,"GASTROENTEROLOGY ASSOCIATES AT THE SUMMIT, P.C.",Other Service Providers,Specialist,37076,HERMITAGE,TN
1225237274,2,"SHELTERING ARMS PHYSICAL REHABILITATION ASSOCIATES, LLC",Ambulatory Health Care Facilities,Clinic/Center,23116,MECHANICSVILLE,VA
1568661510,2,"EMORY MEDICAL GROUP, LLC",Ambulatory Health Care Facilities,Clinic/Center,30322,ATLANTA,GA
1013115005,2,"REGIONAL REHABILITATION CENTER, PLLC",Ambulatory Health Care Facilities,Clinic/Center,37357,MORRISON,TN
1538367529,2,SOUTHERN PAIN INSTITUTE PLLC,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,37167,SMYRNA,TN
1437357431,2,"JOSEPH PETERS, M.D.",Allopathic & Osteopathic Physicians,Family Medicine,38326,COUNCE,TN
1114125143,2,FLORIDA HOME MEDICAL SUPPLY LLC,Suppliers,Durable Medical Equipment & Medical Supplies,34741,KISSIMMEE,FL
1902004971,2,"GASTROINTESTINAL AND LIVER CLINIC, PC",Other Service Providers,Specialist,38004,ATOKA,TN
1073712881,2,TRUE CARE HOME HEALTH EQUIPMENT SALES AND SERVICE LLC,Suppliers,Durable Medical Equipment & Medical Supplies,63640,FARMINGTON,MO
1558560383,2,"ALVIN H. MEYER, JR., M.D., P.C.",Allopathic & Osteopathic Physicians,Dermatology,37076,HERMITAGE,TN
1669671368,2,INTERNAL MEDICINE ASSOCIATES LLC,Other Service Providers,Legal Medicine,37167,SMYRNA,TN
1225237191,2,"ATHENS GASTROENTEROLOGY CENTER,PC",Other Service Providers,Specialist,30601,ATHENS,GA
1437358025,2,DIXON CENTER OF CHIROPRACTIC INC,Chiropractic Providers,Chiropractor,37221,NASHVILLE,TN
1437358033,2,"NUVANCE HEALTH MEDICAL PRACTICE, PC",Allopathic & Osteopathic Physicians,Internal Medicine,12601,POUGHKEEPSIE,NY
1720287121,2,MURFREESBORO SURGICAL ASSOCIATES,Allopathic & Osteopathic Physicians,Surgery,37130,MURFREESBORO,TN
1679772099,2,CHATTANOOGA DIAGNOSTIC ASSOCIATES LLC,Allopathic & Osteopathic Physicians,Internal Medicine,37404,CHATTANOOGA,TN
1346449733,2,"LYNN & YORK, OPTOMETRISTS, PC",Eye and Vision Services Providers,Optometrist,37043,CLARKSVILLE,TN
1497954754,2,CENTERPOINT PHYSICIANS GROUP LLC,Allopathic & Osteopathic Physicians,Internal Medicine,64057,INDEPENDENCE,MO
1730388117,2,EAR NOSE & THROAT SPECIALISTS OF NASHVILLE PLC,Allopathic & Osteopathic Physicians,Otolaryngology,37211,NASHVILLE,TN
1427257740,2,CHASTAIN FAMILY CHIROPRACTIC,Chiropractic Providers,Chiropractor,37347,JASPER,TN
1134328370,2,"ADVANCED ORTHOPEDICS & SPORTS MEDICINE, PLLC",Allopathic & Osteopathic Physicians,Orthopaedic Surgery,38261,UNION CITY,TN
1811196066,2,"FAMILY HEALTH CARE OF CAMDEN, INC",Ambulatory Health Care Facilities,Clinic/Center,38320,CAMDEN,TN
1770782849,2,"DECATUR DERMATOLOGY, PC",Allopathic & Osteopathic Physicians,Dermatology,35601,DECATUR,AL
1306045588,2,LAKEVIEW FAMILY FOOT CARE L.L.C.,Podiatric Medicine & Surgery Service Providers,Podiatrist,35976,GUNTERSVILLE,AL
1104025246,2,MICHAEL E. GREEN,Allopathic & Osteopathic Physicians,Ophthalmology,37066,GALLATIN,TN
1033318175,2,"SOUTHERN CONNECTICUT VASCULAR CENTER, LLC",Allopathic & Osteopathic Physicians,Surgery,06614,STRATFORD,CT
1689873705,2,"SODDY DAISY HEALTHCARE, LLC",Nursing & Custodial Care Facilities,Skilled Nursing Facility,37379,SODDY DAISY,TN
1407056591,2,SANI EYE CENTER INC.,Allopathic & Osteopathic Physicians,Ophthalmology,93465,TEMPLETON,CA
1538368667,2,PATSY J BURKS,Physician Assistants & Advanced Practice Nursing Providers,Nurse Practitioner,38464,LAWRENCEBURG,TN
1346440153,2,"LARIMORE C. WARREN, M.D., P.C.",Allopathic & Osteopathic Physicians,Surgery,37087,LEBANON,TN
1457551368,2,NEUROMETRIC CENTERS OF TENNESSEE INC,Other Service Providers,Specialist,37355,MANCHESTER,TN
1811197791,2,ADAPTIVE RESOURCES & CONSULTING INC,Behavioral Health & Social Service Providers,Psychologist,44256,MEDINA,OH
1003016882,2,"CUMBERLAND FAMILY MEDICAL CENTER, INC.",Ambulatory Health Care Facilities,Clinic/Center,42728,COLUMBIA,KY
1699975375,2,"VALDOSTA FOOT & ANKLE CLINIC, P.C.",Podiatric Medicine & Surgery Service Providers,Podiatrist,31602,VALDOSTA,GA
1104026657,2,"COLON-RECTAL SURGEONS OF FORT WAYNE, PC",Allopathic & Osteopathic Physicians,Colon & Rectal Surgery,46804,FORT WAYNE,IN
1366642936,2,ROBERT D CRAIG MD INC,Allopathic & Osteopathic Physicians,Otolaryngology,63141,SAINT LOUIS,MO
1235339714,2,"DALE L. MCGREGOR, D.O., P.C.",Nursing & Custodial Care Facilities,Skilled Nursing Facility,31788,MOULTRIE,GA
1912107483,2,NAGESWARA RAO CHUNDURU,Allopathic & Osteopathic Physicians,Family Medicine,37130,MURFREESBORO,TN
1851591408,2,"MEDITRUST MEDICAL EQUIPMENT & SUPPLY,LLC",Suppliers,Durable Medical Equipment & Medical Supplies,38310,ADAMSVILLE,TN
1649470964,2,CAROLINA FAMILY MEDICINE OF LAURENS COUNTY PA,Ambulatory Health Care Facilities,Clinic/Center,29325,CLINTON,SC
1891995163,2,ACLA PC,Allopathic & Osteopathic Physicians,Pathology,37236,NASHVILLE,TN
1265622427,2,MIDDLE TENNESSEE RADIOLOGY ASSOCIATES PC,Allopathic & Osteopathic Physicians,Radiology,37355,MANCHESTER,TN
1740480961,2,CARDIOVASCULAR CLINIC OF WEST TN PC,Allopathic & Osteopathic Physicians,Internal Medicine,38305,JACKSON,TN
1689874893,2,"ALERE TOXICOLOGY SERVICES, INC",Laboratories,Clinical Medical Laboratory,23236,NORTH CHESTERFIELD,VA
1225228166,2,STEVEN G SCHOEMER PC,Eye and Vision Services Providers,Optometrist,37172,SPRINGFIELD,TN
1548450513,2,"MARY A. MCELANEY, M.D.",Allopathic & Osteopathic Physicians,Internal Medicine,37211,NASHVILLE,TN
1346430360,2,HALPERN MEDICAL SERVICES LLC,Allopathic & Osteopathic Physicians,Ophthalmology,19904,DOVER,DE
1609066703,2,"LIGHTHOUSE OPTICAL OF TENNESSEE, LLC",Eye and Vision Services Providers,Optometrist,38501,COOKEVILLE,TN
1669662748,2,LP PORT CHARLOTTE LLC,Nursing & Custodial Care Facilities,Skilled Nursing Facility,33952,PORT CHARLOTTE,FL
1043400088,2,"GEORGIA MOUNTAIN DERMATOLOGY, LLC",Allopathic & Osteopathic Physicians,Dermatology,30143,JASPER,GA
1477743250,2,"H. JAMES WIESMAN , JR, M.D.",Other Service Providers,Specialist,38401,COLUMBIA,TN
1568652436,2,"MACOUPIN FAMILY PRACTICE CENTERS, LLP",Ambulatory Health Care Facilities,Clinic/Center,62033,GILLESPIE,IL
1811187602,2,"FLOWOOD RIVER OAKS HMA MEDICAL GROUP, LLC",Allopathic & Osteopathic Physicians,Family Medicine,39110,MADISON,MS
1104016088,2,QUEST DIAGNOSTICS CLINICAL LABORATORIES INC,Laboratories,Clinical Medical Laboratory,63146,MARYLAND HEIGHTS,MO
1194915793,2,"JOSEPH H. RUPARD, M.D., PH.D.",Allopathic & Osteopathic Physicians,Family Medicine,37160,SHELBYVILLE,TN
1174713796,2,"MARK J. GREENBAUM, D.P.M., P.C.",Podiatric Medicine & Surgery Service Providers,Podiatrist,30341,ATLANTA,GA
1801086574,2,ALLIANCE HEALTHCARE SYSTEM,Hospitals,General Acute Care Hospital,38635,HOLLY SPRINGS,MS
1801086558,2,SAMPSON REGIONAL MEDICAL SERVICES LLC,Allopathic & Osteopathic Physicians,Anesthesiology,28328,CLINTON,NC
1750571287,2,COMMONWEALTH PRIMARY CARE,Allopathic & Osteopathic Physicians,Family Medicine,23226,RICHMOND,VA
1306036769,2,HENDERSONVILLE OBGYN LLC,Allopathic & Osteopathic Physicians,Obstetrics & Gynecology,37075,HENDERSONVILLE,TN
1346430832,2,MUNCIE FAMILY MEDICINE,Allopathic & Osteopathic Physicians,Allergy & Immunology,47304,MUNCIE,IN
1548450976,2,"EAGLE PARTNERS, PLLC",Allopathic & Osteopathic Physicians,Radiology,73533,DUNCAN,OK
1881884211,2,"EYE CARE, LLC",Eye and Vision Services Providers,Optometrist,66211,LEAWOOD,KS
1295925543,2,LP PIGEON FORGE LLC,Nursing & Custodial Care Facilities,Nursing Facility/Intermediate Care Facility,37863,PIGEON FORGE,TN
1457541872,2,LP ERIN LLC,Nursing & Custodial Care Facilities,Nursing Facility/Intermediate Care Facility,37061,ERIN,TN
1891985131,2,LP CLARKSVILLE LLC,Nursing & Custodial Care Facilities,Nursing Facility/Intermediate Care Facility,37043,CLARKSVILLE,TN
1366632697,2,"DERMATOLOGY AND SKIN CANCER SPECIALISTS, LLC.",Allopathic & Osteopathic Physicians,Dermatology,64064,LEES SUMMIT,MO
1255522520,2,LP BEATTYVILLE LLC,Nursing & Custodial Care Facilities,Skilled Nursing Facility,41311,BEATTYVILLE,KY
1033300314,2,LP PRESTONSBURG LLC,Nursing & Custodial Care Facilities,Skilled Nursing Facility,41653,PRESTONSBURG,KY
1851582134,2,LP PRESTONSBURG RIVERVIEW LLC,Nursing & Custodial Care Facilities,Skilled Nursing Facility,41653,PRESTONSBURG,KY
1073704367,2,LP COLUMBIA LLC,Nursing & Custodial Care Facilities,Skilled Nursing Facility,38401,COLUMBIA,TN
1104017490,2,LP ROGERSVILLE LLC,Nursing & Custodial Care Facilities,Nursing Facility/Intermediate Care Facility,37857,ROGERSVILLE,TN
1831380120,2,LP MEMPHIS LLC,Nursing & Custodial Care Facilities,Nursing Facility/Intermediate Care Facility,38134,MEMPHIS,TN
1316138639,2,"BIO-MEDICAL APPLICATIONS OF TENNESSEE, INC.",Ambulatory Health Care Facilities,Clinic/Center,37091,LEWISBURG,TN
1336330588,2,"CORE PHYSICIANS, LLC",Allopathic & Osteopathic Physicians,Family Medicine,03833,EXETER,NH
1053502252,2,MENDOZA FOOT & ANKLE CENTER PC,Podiatric Medicine & Surgery Service Providers,Podiatrist,37066,GALLATIN,TN
1306037478,2,LP WESTMORELAND LLC,Nursing & Custodial Care Facilities,Nursing Facility/Intermediate Care Facility,37186,WESTMORELAND,TN
1760673834,2,LP ATLANTA LLC,Nursing & Custodial Care Facilities,Skilled Nursing Facility,30309,ATLANTA,GA
1235320326,2,NASHVILLE DERMAGOLOGY & SKIN CANCER CLINIC,Other Service Providers,Specialist,37203,NASHVILLE,TN
1184815177,2,MASON CHIROPRACTIC HEALTH & WELLNESS INC,Chiropractic Providers,Chiropractor,37064,FRANKLIN,TN
1528259561,2,LP MONTEAGLE LLC,Nursing & Custodial Care Facilities,Nursing Facility/Intermediate Care Facility,37356,MONTEAGLE,TN
1104017003,2,"HENRY COUNTY CHIROPRACTIC CLINIC, PC",Chiropractic Providers,Chiropractor,38242,PARIS,TN
1104017011,2,THE DERMATOLOGY CENTER PSC,Allopathic & Osteopathic Physicians,Dermatology,41042,FLORENCE,KY
1508057589,2,MEDSOUTH ASSOCIATES PC,Allopathic & Osteopathic Physicians,Internal Medicine,30274,RIVERDALE,GA
1154512069,2,HARDIE V. SORRELS III MD P,Allopathic & Osteopathic Physicians,Internal Medicine,37087,LEBANON,TN
1962693697,2,RURAL METRO CORPORATION,Transportation Services,Ambulance,85705,TUCSON,AZ
1730370560,2,ST. ELIZABETH'S HOSPITAL,Hospitals,General Acute Care Hospital,62220,BELLEVILLE,IL
1861683625,2,"THE FOOT & ANKLE GROUP, P.C.",Podiatric Medicine & Surgery Service Providers,Podiatrist,19152,PHILADELPHIA,PA
1588855225,2,DEBORAH R. DISTEFANO M.D.P.C.,Ambulatory Health Care Facilities,Clinic/Center,37421,CHATTANOOGA,TN
1053502559,2,DENIS I BECKER MD PA,Allopathic & Osteopathic Physicians,Internal Medicine,27609,RALEIGH,NC
1225229834,2,BAY COUNTY HEALTH SYSTEM LLC,Allopathic & Osteopathic Physicians,Surgery,32401,PANAMA CITY,FL
1861683351,2,TENNESSEE VALLEY FOOT AND ANKLE CENTER,Podiatric Medicine & Surgery Service Providers,Podiatrist,37312,CLEVELAND,TN
1558552968,2,"CATARACT CARE, PLLC",Allopathic & Osteopathic Physicians,Ophthalmology,37388,TULLAHOMA,TN
1386836732,2,LINDSAY CLINIC PA,Physician Assistants & Advanced Practice Nursing Providers,Nurse Practitioner,38863,PONTOTOC,MS
1629260096,2,ARIZONA INSTITUTE OF UROLOGY PLLC,Allopathic & Osteopathic Physicians,Urology,85704,TUCSON,AZ
1801087234,2,"RETINAL EYE ASSOCIATES, PLLC",Allopathic & Osteopathic Physicians,Ophthalmology,37388,TULLAHOMA,TN
1477745891,2,BETHESDA DERMATOPATHOLOGY LAB INC.,Laboratories,Clinical Medical Laboratory,20903,SILVER SPRING,MD
1568654978,2,PUBLIX TENNESSEE LLC,Suppliers,Pharmacy,37128,MURFREESBORO,TN
1558553859,2,"GASTROINTESTINAL ASSOCIATES ENDOSCOPY CENTER, LLC",Ambulatory Health Care Facilities,Clinic/Center,39110,MADISON,MS
1205028529,2,THRIFT HOME CARE INC,Suppliers,Durable Medical Equipment & Medical Supplies,39601,BROOKHAVEN,MS
1063604312,2,"SURESH C. SARASWAT, MD, PC",Other Service Providers,Specialist,37130,MURFREESBORO,TN
1154513448,2,TENNESSEE ORTHOPAEDIC ALLIANCE,Allopathic & Osteopathic Physicians,Orthopaedic Surgery,37043,CLARKSVILLE,TN
1023200235,2,"GENESYS FAMILY MEDICINE, PC",Allopathic & Osteopathic Physicians,Family Medicine,37129,MURFREESBORO,TN
1730371865,2,"LECONTE ORTHOPEDICS, PLLC",Allopathic & Osteopathic Physicians,General Practice,37862,SEVIERVILLE,TN
1285826438,2,NEW YORK UNIVERSITY,Allopathic & Osteopathic Physicians,Internal Medicine,10006,NEW YORK,NY
1134311392,2,"HANNIBAL REGIONAL HEALTHCARE SYSTEM, INC",Ambulatory Health Care Facilities,Clinic/Center,63401,HANNIBAL,MO
1558553727,2,DR GEORGE T MATHAI PLLC,Allopathic & Osteopathic Physicians,Family Medicine,37134,NEW JOHNSONVILLE,TN
1356533475,2,CLEVELAND FAMILY PHYSICIANS,Allopathic & Osteopathic Physicians,Internal Medicine,37312,CLEVELAND,TN
1104018159,2,"CHARLES R STEVENS M.D, APC",Allopathic & Osteopathic Physicians,Anesthesiology,92243,EL CENTRO,CA
1730371717,2,"ALL CARE MEDICAL ASSOCIATES, LLC",Allopathic & Osteopathic Physicians,Internal Medicine,31093,WARNER ROBINS,GA
1932391976,2,PYMA MEDICAL PLLC,Physician Assistants & Advanced Practice Nursing Providers,Nurse Practitioner,40741,LONDON,KY
1356533137,2,DENNIS W WILSON PHD PLLC,Behavioral Health & Social Service Providers,Psychologist,38358,MILAN,TN
1386836252,2,"BRIAN D. JACKSON, DPM, LLC",Podiatric Medicine & Surgery Service Providers,Podiatrist,38401,COLUMBIA,TN
1659563419,2,BIENVENIDO T. SAMSON MD,Allopathic & Osteopathic Physicians,General Practice,37074,HARTSVILLE,TN
1932391778,2,"RICHMOND EMERGENCY MEDICAL ASSOCIATION, PLLC",Allopathic & Osteopathic Physicians,Emergency Medicine,10310,STATEN ISLAND,NY
1346432010,2,BRANDON MEDICAL GROUP PLLC,Allopathic & Osteopathic Physicians,Family Medicine,37355,MANCHESTER,TN
1871785576,2,"KERRY BECHT PHYSICAL THERAPY AND MASSAGE, INC.","Respiratory, Developmental, Rehabilitative and Restorative Service Providers",Physical Therapist,37087,LEBANON,TN
1831381573,2,PODIATRY SPECIALISTS OF RI,Podiatric Medicine & Surgery Service Providers,Podiatrist,02919,JOHNSTON,RI
1386836070,2,LIVER AND GASTROENTEROLOGY CENTER,Allopathic & Osteopathic Physicians,Internal Medicine,37404,CHATTANOOGA,TN
1013109511,2,MID SOUTH PSYCHIATRIC ASSOCIATES,Behavioral Health & Social Service Providers,Psychologist,37129,MURFREESBORO,TN
1457543084,2,HARTSVILLE PHARMACY LLC.,Suppliers,Pharmacy,37074,HARTSVILLE,TN
1760674253,2,"SANDEEP G. MISTRY, MD, PA",Allopathic & Osteopathic Physicians,Urology,78681,ROUND ROCK,TX
1083807572,2,"BROOKHAVEN PHYSICIAN SERVICES, P. C.",Allopathic & Osteopathic Physicians,General Practice,11772,EAST PATCHOGUE,NY
1609069038,2,OSAMA HAIKAL MD LTD,Other Service Providers,Specialist,89169,LAS VEGAS,NV
1184817512,2,FREDERICK MEDICAL & PULMONARY ASSOC,Other Service Providers,Specialist,21704,FREDERICK,MD
1538352760,2,BRIER CREEK INTEGRATED PAIN & SPINE PLLC,Ambulatory Health Care Facilities,Clinic/Center,27617,RALEIGH,NC
1114110202,2,"MONROE MEDICAL FOUNDATION, INC.",Allopathic & Osteopathic Physicians,Emergency Medicine,42167,TOMPKINSVILLE,KY
1396938346,2,WOUND CARE SPECIALISTS OF OHIO LLC,Physician Assistants & Advanced Practice Nursing Providers,Nurse Practitioner,45140,LOVELAND,OH
1104019090,2,"JKB HOLDINGS, INC",Suppliers,Durable Medical Equipment & Medical Supplies,30512,BLAIRSVILLE,GA
1508059429,2,PATRICIA W HENDERSON DO PC,Allopathic & Osteopathic Physicians,Family Medicine,24457,LOW MOOR,VA
1003009846,2,"JEFFERY M REUBEN, MD PA",Allopathic & Osteopathic Physicians,Orthopaedic Surgery,29909,OKATIE,SC
1316130073,2,"MULLINS VISION ASSOCIATES,PLLC",Eye and Vision Services Providers,Optometrist,38501,COOKEVILLE,TN
1346433059,2,ATHAR M. ANSARI M D INC.,Allopathic & Osteopathic Physicians,Internal Medicine,92243,EL CENTRO,CA
1013100692,2,HOSPITAL DEVELOPMENT OF WEST PHOENIX INC,Allopathic & Osteopathic Physicians,Internal Medicine,85395,GOODYEAR,AZ
1780877381,2,OHIO COUNTY HOSPITAL CORPORATION,Allopathic & Osteopathic Physicians,Family Medicine,42347,HARTFORD,KY
1063605681,2,ADAMSVILLE HEALTHCARE LLC,Nursing & Custodial Care Facilities,Skilled Nursing Facility,38310,ADAMSVILLE,TN
1144414616,2,AIRWAYS MEDICAL LLC,Suppliers,Durable Medical Equipment & Medical Supplies,72227,LITTLE ROCK,AR
1669666244,2,PRIORITY ONE AMBULANCE INC.,Transportation Services,Ambulance,10303,STATEN ISLAND,NY
1346434867,2,PROFESSIONAL MEDICAL REHABILITATION INC.,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,26501,MORGANTOWN,WV
1043404510,2,PINNACLE MEDICAL GROUP,Allopathic & Osteopathic Physicians,Internal Medicine,37203,NASHVILLE,TN
1255525853,2,"DOURRON OB/GYN ASSOCIATES, P.C.",Allopathic & Osteopathic Physicians,Obstetrics & Gynecology,30033,DECATUR,GA
1407040967,2,"OVERLAND PARK MEDICAL SPECIALISTS, LLC",Allopathic & Osteopathic Physicians,Internal Medicine,66215,OVERLAND PARK,KS
1730373275,2,"MISSISSIPPI HOMECARE OF JACKSON II, LLC",Agencies,Home Health,39202,JACKSON,MS
1487848800,2,THE LITTLE CLINIC OF TENNESSEE LLC,Physician Assistants & Advanced Practice Nursing Providers,Nurse Practitioner,37211,NASHVILLE,TN
1194919381,2,DAVID E KIM MD PC,Allopathic & Osteopathic Physicians,Internal Medicine,30121,CARTERSVILLE,GA
1508050717,2,DR. DEBORA DANIEL,Allopathic & Osteopathic Physicians,Family Medicine,37327,DUNLAP,TN
1659565927,2,VHS OF PHOENIX INC,Allopathic & Osteopathic Physicians,Internal Medicine,85015,PHOENIX,AZ
1104010107,2,"PIMA LUNG & SLEEP, PC",Allopathic & Osteopathic Physicians,Internal Medicine,85741,TUCSON,AZ
1104010156,2,CUPID FAMILY PRACTICE PA,Allopathic & Osteopathic Physicians,Family Medicine,28262,CHARLOTTE,NC
1316131105,2,FAITH FAMILY MEDICAL SERVICES,Physician Assistants & Advanced Practice Nursing Providers,Nurse Practitioner,38002,ARLINGTON,TN
