referrer_npi,referrer_entity_type_code,referrer_last_name,referrer_first_name,referrer_credential,referrer_specialization,referrer_zip_code,referrer_city,referrer_state
1801955596,1,BIRDEE,DALJIT,MD,,37203,NASHVILLE,TN
1477612877,1,ANSARI,ATHAR,M.D.,Interventional Cardiology,92243,EL CENTRO,CA
1881753291,1,BEHM,WILLIAM,M.D.,Diagnostic Radiology,30117,CARROLLTON,GA
1235298613,1,ALESSIO,STACY,CRNA,,37232,NASHVILLE,TN
1417017799,1,DONADIO,RICHARD,MD,,30165,ROME,GA
1598825762,1,ARANT,MATTHEW,CRNA,,37160,SHELBYVILLE,TN
1275693921,1,CRISP,LARRY,CFNP,Family,37322,DECATUR,TN
1205996014,1,ANZ,BERTRAND,M.D.,Hematology & Oncology,37404,CHATTANOOGA,TN
1720148539,1,SHERWOOD,EDWARD,MD,,37232,NASHVILLE,TN
1982764924,1,CHISM,MEREDITH,FNP,Family,37067,FRANKLIN,TN
1972663144,1,WILLIAMS,RICHARD,M.D.,Sports Medicine,38501,COOKEVILLE,TN
1235299975,1,LACUNZA,JOHN,M.D.,Diagnostic Radiology,46818,FORT WAYNE,IN
1942360052,1,BUFORD,JOE,MD,,72114,NORTH LITTLE ROCK,AR
1154481463,1,GIBSON,TERI,CRNA,,37403,CHATTANOOGA,TN
1609936533,1,JENKINS,JODY,M.D.,,85635,SIERRA VISTA,AZ
1124188347,1,PARRY,WILSON,MD,Nephrology,38703,GREENVILLE,MS
1932269115,1,SISCO,BETTY,P.A.,,63128,SAINT LOUIS,MO
1427118371,1,NUSS,HOWARD,DPM,,37077,HENDERSONVILLE,TN
1598825739,1,GENTRY,WARREN,M.D.,,29631,CLEMSON,SC
1992865588,1,O'BRIEN,PAUL,MD,Cardiovascular Disease,22003,ANNANDALE,VA
1942361373,1,SHAFFER,DAVID,MD,,37232,NASHVILLE,TN
1215097852,1,JUDAH,JOEL,MD,Gastroenterology,31210,MACON,GA
1033279591,1,FAIBICHER,MAURO,MD,,31201,MACON,GA
1144381450,1,RAYBURN,MARTIN,MD,,38401,COLUMBIA,TN
1316007800,1,GRAY,ARTHUR,MD,,31201,MACON,GA
1417018748,1,PANOMITROS,GREGORY,MD,,37232,NASHVILLE,TN
1184785438,1,HELLER,LELAND,MD,,34972,OKEECHOBEE,FL
1780745943,1,LIBERMAN,ROMAN,M.D.,Pulmonary Disease,11530,GARDEN CITY,NY
1346301512,1,BEASLEY,PAMELA,APRN-BC,Family,37040,CLARKSVILLE,TN
1952462418,1,GILBERT,JEREMY,CRNA,,37398,WINCHESTER,TN
1770644973,1,BROWN,JAMES,DC,,37075,HENDERSONVILLE,TN
1477614949,1,RATHMELL,WENDY,MD,Hematology & Oncology,37232,NASHVILLE,TN
1275694747,1,SHERRER,JAMES,MD,,37363,OOLTEWAH,TN
1336200385,1,FREELS,JON,M.D.,Pulmonary Disease,38401,COLUMBIA,TN
1730240797,1,SEWELL,ALVIN,MD,,28204,CHARLOTTE,NC
1821159849,1,ELMLINGER,BRIAN,M.D.,,42141,GLASGOW,KY
1437210499,1,MARTIN,ARIBBE,MD,,42003,PADUCAH,KY
1063573764,1,CHU,ANTONY,MD,Clinical Cardiac Electrophysiology,56601,BEMIDJI,MN
1184785826,1,PIERCE,JANE,MSN,Adult Health,37087,LEBANON,TN
1104987262,1,MCDERMOTT,DIANE,MEDICAL DOCTOR,,37072,GOODLETTSVILLE,TN
1457412405,1,MCDONALD,JAMES,MD,,31201,MACON,GA
1386705283,1,LEE,MATTHEW,M.D.,,32308,TALLAHASSEE,FL
1235290271,1,HAM,ROBERT,MD,,31201,MACON,GA
1497816524,1,HENRY,KEVIN,M.D.,,37404,CHATTANOOGA,TN
1790847358,1,PRICHARD,KIMBERLY,APN,Family,37086,LA VERGNE,TN
1255492948,1,CHESTER,CAROLINE,M.D.,Plastic and Reconstructive Surgery,37203,NASHVILLE,TN
1073674875,1,PERCHIK,JOEL,M.D.,Vascular & Interventional Radiology,38138,GERMANTOWN,TN
1083775670,1,KEOMAHATHAI,SACKDINANH,MD,Interventional Pain Medicine,30060,MARIETTA,GA
1922169572,1,WHITE,JONATHAN,PA-C,,37388,TULLAHOMA,TN
1447312970,1,KAZORY,AMIR,MD,Nephrology,32610,GAINESVILLE,FL
1629130117,1,DEDMON,JAMES,DC,,37211,NASHVILLE,TN
1992867592,1,PREMPEH,MAXWELL,MD,Interventional Cardiology,30120,CARTERSVILLE,GA
1679635007,1,MAZZIOTTA,ROBERT,M.D.,Anatomic Pathology & Clinical Pathology,07450,RIDGEWOOD,NJ
1609938067,1,FIELD,JOSHUA,MD,Hematology & Oncology,53226,MILWAUKEE,WI
1730241084,1,MILLER,JOCELYNE,MD,Gastroenterology,37087,LEBANON,TN
1013079383,1,PENCE,DAVID,D.C.,,37064,FRANKLIN,TN
1730241159,1,NEDUMTHOTTATHIL,THOMAS,M.D.,,37160,SHELBYVILLE,TN
1194887570,1,REYNOLDS,WENDY,MSN ACFNPC,,37203,NASHVILLE,TN
1285796573,1,JAHANIA,MOHAMMED SALIK,MD,,37403,CHATTANOOGA,TN
1104988328,1,WEAVER,BRIAN,MD,Interventional Pain Medicine,23502,NORFOLK,VA
1427110642,1,HELQUIST,MARK,M.D.,Diagnostic Radiology,32209,JACKSONVILLE,FL
1477615482,1,PINSKY,STEVEN,MD,,11570,ROCKVILLE CENTRE,NY
1629130471,1,HALL,KAREN,LCSW,Clinical,37115,MADISON,TN
1487716254,1,MASSIE,SEAN,PSY.D.,,31015,CORDELE,GA
1104988278,1,VANMARTER,SEAN,D.P.M.,Foot Surgery,29910,BLUFFTON,SC
1508928458,1,MISRA,AMARESH,M.D.,,37203,NASHVILLE,TN
1376605303,1,TRAPENI,PAUL,O.D.,,37167,SMYRNA,TN
1306908173,1,TOKARUK,JOSEPH,MD,,38501,COOKEVILLE,TN
1013079847,1,HELQUIST,KELLEY,M.D.,Diagnostic Radiology,31792,THOMASVILLE,GA
1639231566,1,STEPHENSON,MELISSA,CRNA,,37403,CHATTANOOGA,TN
1083776744,1,GASKIN,HUBERT,M.D.,,37208,NASHVILLE,TN
1386706018,1,MATHENA,TRACY,MD,,24382,WYTHEVILLE,VA
1205999844,1,EDWARDS,AMANDA,AUD,,37232,NASHVILLE,TN
1285797811,1,HUNTER,THOMAS,M.D.,Radiation Oncology,37205,NASHVILLE,TN
1144383738,1,DAUGHERTY,PAUL,MD,,37075,HENDERSONVILLE,TN
1023171576,1,WOLFF,BARBARA,PAC,,37090,LEBANON,TN
1174686695,1,HEILIG,CHARLES,MD,Nephrology,32209,JACKSONVILLE,FL
1326101924,1,MAQUILING,KEVIN,M.D.,Cardiovascular Disease,37232,NASHVILLE,TN
1750444139,1,LAU,HENRY,MD,,37066,GALLATIN,TN
1316000524,1,SCHLESINGER,JOSEPH,O.D.,,32504,PENSACOLA,FL
1376606830,1,KELLEY,MICHAEL,M.D.,Cardiovascular Disease,42303,OWENSBORO,KY
1932262516,1,BUSCH,HOWARD,D.O.,Rheumatology,33470,LOXAHATCHEE,FL
1598828923,1,FORTMAN,KYLE,P.A.,,30309,ATLANTA,GA
1649333931,1,LOMIS,MICHAEL,MD,Anatomic Pathology & Clinical Pathology,37236,NASHVILLE,TN
1659434280,1,HARRIS,TAMMY,ARNP,,42718,CAMPBELLSVILLE,KY
1912060468,1,VINSON,JANICE,M.D.,Cardiovascular Disease,37232,NASHVILLE,TN
1104989581,1,MIXON,JAMES,MD,Anatomic Pathology & Clinical Pathology,37236,NASHVILLE,TN
1245393545,1,BLUTH,RAYMOND,MD,Anatomic Pathology & Clinical Pathology,37236,NASHVILLE,TN
1407919822,1,SHORT,CANDACE,CRNP,,36303,DOTHAN,AL
1184787574,1,BOTTOMY,MICHAEL,MD,Anatomic Pathology & Clinical Pathology,37236,NASHVILLE,TN
1558424846,1,MALPHRUS,AMY,M.D.,Neurology with Special Qualifications in Child Neurology,77025,HOUSTON,TX
1386707446,1,PILKINTON,ROBERT,MD,,37072,GOODLETTSVILLE,TN
1578626529,1,ROSAS-ACEVEDO,ANGEL,M.D.,Diagnostic Radiology,25801,BECKLEY,WV
1548323769,1,RHO,JAMES,M.D.,Interventional Pain Medicine,91730,RANCHO CUCAMONGA,CA
1194888230,1,RAY,CLAUDE,PA,,37814,MORRISTOWN,TN
1467515213,1,PETERS,TODD,MD,Child & Adolescent Psychiatry,21204,BALTIMORE,MD
1558424671,1,ALLOS,SUHAIL,M. D.,,37211,NASHVILLE,TN
1154484277,1,MACY,BRIAN,M.D.,Sports Medicine,42101,BOWLING GREEN,KY
1912060906,1,FONG,PETE,MD,Cardiovascular Disease,37232,NASHVILLE,TN
1538222393,1,REARDON,ROY,MD,,39837,COLQUITT,GA
1043374879,1,IVES,CHRISTINE,M.D.,Nephrology,95482,UKIAH,CA
1134282999,1,CAGLE,ROGER,M.D.,,72450,PARAGOULD,AR
1417011008,1,BAZALDUA,GILBERT,M.D.,,37188,WHITE HOUSE,TN
1780748467,1,HUEBERT,KORY,MD,,97367,LINCOLN CITY,OR
1689738163,1,BARRETT,WILLIAM,D.C.,,38501,COOKEVILLE,TN
1568526051,1,WITHERSPOON,LOYD,DPM,,37421,CHATTANOOGA,TN
1407910227,1,MITCHELL,KAREN,NP,Gerontology,37804,MARYVILLE,TN
1326102807,1,MULLEN,KAREN,MD,,39532,BILOXI,MS
1508920976,1,BRUER,SUSAN,APRN-BC,Psychiatric/Mental Health,37212,NASHVILLE,TN
1295899920,1,TALBOT,HELEN,MD,Infectious Disease,37232,NASHVILLE,TN
1528122595,1,OBSTEIN,KEITH,"MD, MPH",Gastroenterology,37232,NASHVILLE,TN
1881758886,1,MAKAR,RYAN,M.D.,Diagnostic Radiology,32216,JACKSONVILLE,FL
1588728554,1,ADCOCK,TIMOTHY,CRNA,,37040,CLARKSVILLE,TN
1962566935,1,MALONEY,JOSEPH,CRNA,,37040,CLARKSVILLE,TN
1942364948,1,COTTRELL,DANIEL,M.D.,,37232,NASHVILLE,TN
1376607259,1,YOUNG,JOSHUA,M.D.,,37076,HERMITAGE,TN
1093879207,1,HARTMAN,IRA,ANP,Adult Health,37043,CLARKSVILLE,TN
1720143696,1,STUART,GILLIAN,M.D.,,42276,RUSSELLVILLE,KY
1750446621,1,WEBB,CARL,CRNA,,37059,DOWELLTOWN,TN
1215091129,1,PUGH,MEREDITH,M.D.,Pediatric Critical Care Medicine,37232,NASHVILLE,TN
1023173929,1,SOSLAND,RACHEL,MD,Cardiovascular Disease,66209,OVERLAND PARK,KS
1568527372,1,BIERHOFF,MARK,MD,Gastroenterology,19115,PHILADELPHIA,PA
1740345438,1,IHRIG,BERNARD,PHD,,37228,NASHVILLE,TN
1407911027,1,ROWE,STEPHEN,M.D.,,85719,TUCSON,AZ
1801951470,1,FRANCIS,MICHAEL,M.D.,,64081,LEES SUMMIT,MO
1528123965,1,CRENSHAW,DARYL,M.D.,Nephrology,31792,THOMASVILLE,GA
1316002975,1,STASTNY,TODD,M.D.,,64081,LEES SUMMIT,MO
1801951439,1,GOODMAN,CHARLES,MD,,37130,MURFREESBORO,TN
1669537197,1,VANDYCK,PETER,MD,"Endocrinology, Diabetes & Metabolism",30607,ATHENS,GA
1528123072,1,PATEL,SHAILESH,MD,Pain Medicine,29406,NORTH CHARLESTON,SC
1871658906,1,VARSHNEY,SMITA,MD,Psychiatry,30165,ROME,GA
1316002579,1,LEE,BRIDGET,AU.D.,,37067,FRANKLIN,TN
1881759199,1,SILVERMAN,ROBERT,M.D,Pain Medicine,80525,FORT COLLINS,CO
1083779326,1,STURM,ERON,MD,Interventional Cardiology,19107,PHILADELPHIPA,PA
1609931799,1,HUMBLE,STEPHEN,MD,Psychiatry,37203,NASHVILLE,TN
1952466989,1,KOOMEN,JOHN,MD,Psychiatry,37027,BRENTWOOD,TN
1255497152,1,FARRELL,THOMAS,M.D.,Anatomic Pathology & Clinical Pathology,34208,BRADENTON,FL
1023174042,1,YOUNG,MICHAEL,DO,Pain Medicine,95482,UKIAH,CA
1720144454,1,MCNABB,PAUL,MD,Infectious Disease,37236,NASHVILLE,TN
1780740571,1,SHINOHARA,ERIC,MD,Radiation Oncology,37232,NASHVILLE,TN
1104982701,1,JESSUP,JEFFREY,O.D.,,37221,NASHVILLE,TN
1467518266,1,TAN,MARCUS,M.D.,Surgical Oncology,37232,NASHVILLE,TN
1578629036,1,OUTEN,RONNIE,M.D.,,38242,PARIS,TN
1871659359,1,WENGER,ESTON,MD,,37311,CLEVELAND,TN
1346306610,1,HUSTON,LONNY,"FNP, APRN",Family,37934,KNOXVILLE,TN
1649336934,1,HORNE,KRISTOPHER,M.D.,Diagnostic Radiology,38111,MEMPHIS,TN
1104982453,1,BOVINE,THOMAS,M.D.,,37321,DAYTON,TN
1487710893,1,RESNICK,MATTHEW,MD,,37232,NASHVILLE,TN
1316003577,1,CHAO,TOMAS,PA,Medical,30189,WOODSTOCK,GA
1922164169,1,LAMAY,ANDREW,D.P.M.,Foot & Ankle Surgery,37129,MURFREESBORO,TN
1083771927,1,MIHINDUKULASURIYA,JOSEPH,MD,Nephrology,12801,GLENS FALLS,NY
1174680755,1,COOKSEY,LORRIE,APRN BC FNP,Family,38372,SAVANNAH,TN
1508923129,1,DODSON,JAMES,PSYD,,37043,CLARKSVILLE,TN
1639236474,1,WALTON,MARIA,LCSW,,37203,NASHVILLE,TN
1780741322,1,ROBERSON,DAVID,D.P.M.,,35209,HOMEWOOD,AL
1871650424,1,OVERFELT,MICHAEL,PAC,Medical,37174,SPRING HILL,TN
1538226493,1,ANNICHIARICO,JOSEPH,D.O.,,29440,GEORGETOWN,SC
1629135462,1,SAMUEL,REENA,M.D.,Nephrology,45662,PORTSMOUTH,OH
1629135470,1,BANALAGAY,ERNESTO,M.D.,Nephrology,45662,PORTSMOUTH,OH
1861559692,1,GRAHAM,JANET,ANP,,38478,PULASKI,TN
1538226220,1,VICKERY,SHERYL,M.D.,,30114,CANTON,GA
1467519173,1,MATARAZZO,JOSEPH,D.O.,,80232,DENVER,CO
1487711123,1,CHEN,MICHAEL,D.O.,Pain Medicine,84094,SANDY,UT
1386701563,1,BOOKER,EDWARD,M.D.,,29696,WEST UNION,SC
1891852125,1,COHEN,THOMAS,M.D.,,37766,LA FOLLETTE,TN
1134286792,1,COOPER,BRIAN,MD,Clinical Cardiac Electrophysiology,37363,OOLTEWAH,TN
1265599518,1,TROMBLEY,JOSEPH,PA,,37087,LEBANON,TN
1982761136,1,DAMPIER,LOUCINDA,M.D.,,37075,HENDERSONVILLE,TN
1669539839,1,BOOKER,EDWARD,M.D.,,29696,WEST UNION,SC
1255488433,1,KLEPPER,TIMOTHY,M.D.,,38570,LIVINGSTON,TN
1679630891,1,SPEIGHT,DEANNA,"DNP, APRN-BC, FNP",Family,38058,MUNFORD,TN
1912064262,1,COLEMAN,JOSHUA,O D,,38242,PARIS,TN
1568529006,1,PATEL,PRAGNESH,M.D.,Interventional Cardiology,37760,JEFFERSON CITY,TN
1770640187,1,CARR,MARK,M.D.,Infectious Disease,37203,NASHVILLE,TN
1912054172,1,PRICE,ANDREA,O.D.,,37129,MURFREESBORO,TN
1063579555,1,PROSSER,BRENT,M.D.,Gastroenterology,81501,GRAND JUNCTION,CO
1417004136,1,CLAY,MARK,M.D.,Pediatric Cardiology,37232,NASHVILLE,TN
1518014604,1,SALIBAY,MARIA,MD,Neurology,37355,MANCHESTER,TN
1730236688,1,SHEPHERD,CYNTHIA,MD,Hematology & Oncology,30607,ATHENS,GA
1467509315,1,PLOURDE,KIMBERLY,M.D.,Emergency Medical Services,37066,GALLATIN,TN
1639226590,1,KER,JENNIFER,MD,,37203,NASHVILLE,TN
1265589139,1,NICK,ALPA,MD,Gynecologic Oncology,77024,HOUSTON,TX
1174670046,1,PETTIT,APRIL,"MD, MPH",Infectious Disease,37232,NASHVILLE,TN
1700933678,1,ASHBY,NATHAN,MD,Critical Care Medicine,37212,NASHVILLE,TN
1841347721,1,MILLER,MATTHEW,MD,,37215,NASHVILLE,TN
1952458846,1,RODRIGUEZ,ADRIAN,MD,,37212,NASHVILLE,TN
1174670962,1,WOMACK,BENJAMIN,MD,,37232,NASHVILLE,TN
1891842688,1,SIZEMORE,CHRISTOPHER,DO,,37232,NASHVILLE,TN
1346397130,1,FLESER,PAUL,MD,Vascular Surgery,37067,FRANKLIN,TN
1982751772,1,REIG,ADAM,MD,,37203,NASHVILLE,TN
1518014307,1,HARRIS,LEONARD,MD,Hematology & Oncology,38138,GERMANTOWN,TN
1437206232,1,ANCELL,KRISTIN,MD,Hematology & Oncology,37232,NASHVILLE,TN
1255488052,1,ANDERSON,BRENT,MD,Cardiovascular Disease,37232,NASHVILLE,TN
1164579967,1,BABCOCK,THOMAS,M.D.,Emergency Medical Services,37209,NASHVILLE,TN
1336296136,1,BAUER,TODD,MD,Hematology & Oncology,37203,NASHVILLE,TN
1154478956,1,BENNETT,MARC,MD,Otology & Neurotology,37232,NASHVILLE,TN
1558418368,1,HENSON,CHRISTOPHER,D.O.,Critical Care Medicine,37232,NASHVILLE,TN
1336296144,1,HERMANN,LISA,MD,Neurology,37232,NASHVILLE,TN
1154478964,1,DETTORRE,KRISTEN,MD,,37232,NASHVILLE,TN
1497802219,1,EL-SOURADY,MAIE,MD,,37232,NASHVILLE,TN
1124175948,1,BYRAM,IAN,MD,Sports Medicine,37067,FRANKLIN,TN
1578610390,1,SITES,LORIEN,MD,,37212,NASHVILLE,TN
1982751707,1,FISKE,CHRISTINA,MD,Infectious Disease,37232,NASHVILLE,TN
1336296169,1,PAWATE,SIDDHARAMA,MD,Neurology,37232,NASHVILLE,TN
1659428506,1,BRADHAM,WILLIAM,MD,Cardiovascular Disease,53715,MADISON,WI
1427105386,1,PAREKH,KENDRA,M.D.,,37232,NASHVILLE,TN
1336296292,1,RIVERA-TYLER,TANYA,MD,,37207,NASHVILLE,TN
1245387109,1,RUSSELL,BRAD,MD,,37236,NASHVILLE,TN
1194872051,1,PRITCHETT,JASON,MD,Pulmonary Disease,37203,NASHVILLE,TN
1558418418,1,KOONS,DONALD,MD,,37130,MURFREESBORO,TN
1053468926,1,SERIE,SHANNON,MD,Medical Oncology,37232,NASHVILLE,TN
1407903370,1,MCABEE,STEPHANIE,MD,Gastroenterology,37232,NASHVILLE,TN
1134276009,1,SMITH,KEEGAN,M.D.,Allergy,37203,NASHVILLE,TN
1114074085,1,FRISBIE,BRENT,MD,Diagnostic Radiology,37066,GALLATIN,TN
1295882165,1,LUTHER,JAMES,MD,Nephrology,37232,NASHVILLE,TN
1639226517,1,STRICKLAND,STEPHEN,MD,Hematology,37203,NASHVILLE,TN
1144377029,1,YU,HONG,MD,,37232,NASHVILLE,TN
1871640755,1,FORBES,RACHEL,MD,,37232,NASHVILLE,TN
1780731661,1,VALET,ROBERT,MD,,37205,NASHVILLE,TN
1740337633,1,DAY,MATTHEW,MD,Diagnostic Radiology,37203,NASHVILLE,TN
1306993290,1,COVARRUBIAS,MINERVA,MD,Pulmonary Disease,37404,CHATTANOOGA,TN
1740337534,1,WELLS,CHRISTOPHER,"MD, PHD",Cardiovascular Disease,37129,MURFREESBORO,TN
1497802292,1,WELLS,ROBERT,MD,,37232,NASHVILLE,TN
1124175922,1,WHITE,EDWARD,MD,Gastroenterology,37203,NASHVILLE,TN
1992852792,1,SANGHANI,NEIL,MD,Nephrology,37232,NASHVILLE,TN
1801943600,1,SCHNEIDER,JONATHAN,MD,Gastroenterology,37203,NASHVILLE,TN
1508913302,1,BIRDWELL,KELLY,MD,Nephrology,37232,NASHVILLE,TN
1144377946,1,BRADSHAW,MARQUES,MD,Diagnostic Radiology,37232,NASHVILLE,TN
1417004375,1,NELSON RAGLE,AMANDA,MD,Diagnostic Radiology,37232,NASHVILLE,TN
1962559823,1,BROWN,KARYN,MD,Psychiatry,37203,NASHVILLE,TN
1598812455,1,NEELY,EMILY,MD,"Endocrinology, Diabetes & Metabolism",37203,NASHVILLE,TN
1740337609,1,COSTELLO,WILLIAM,MD,Critical Care Medicine,37232,NASHVILLE,TN
1942357819,1,DENNY,JOSHUA,"MD, MS",,37232,NASHVILLE,TN
1932256823,1,PITTS,ADAM,"M.D., D.D.S.",,37203,NASHVILLE,TN
1669529558,1,EYLER,PETER,MD,Diagnostic Radiology,44195,CLEVELAND,OH
1366599151,1,SEVIN,CARLA,MD,Pulmonary Disease,37232,NASHVILLE,TN
1629125414,1,ZHAO,HUI,MD,Nephrology,85032,PHOENIX,AZ
1700933504,1,MONAHAN,KENNETH,MD,Cardiovascular Disease,37232,NASHVILLE,TN
1518014323,1,DEXHEIMER,JACOB,MD,,37203,NASHVILLE,TN
1659428472,1,HANLON,ALLISON,"MD, PH.D",MOHS-Micrographic Surgery,37232,NASHVILLE,TN
1013064153,1,BARLOW,WILLIAM,CRNA,,37203,NASHVILLE,TN
1740337872,1,EDWARDS,TERRY,EDD,,37211,NASHVILLE,TN
1295882348,1,JOHNSON,DAVID,MD,,37043,CLARKSVILLE,TN
1649327743,1,NEACE,KIMBERLY,RN MSN CNP,Adult Health,47012,BROOKVILLE,IN
1275680134,1,ABARAY,DAMON,MD,,37205,NASHVILLE,TN
1902953870,1,LEVERETT,REAGAN,MD,Diagnostic Radiology,37232,NASHVILLE,TN
1811044787,1,FINNEGAN,KEVIN,MD,Gastroenterology,37076,HERMITAGE,TN
1366599235,1,BROOME,JAMES,MD,,37203,NASHVILLE,TN
1437206307,1,GIANNICO,GIOVANNA,MD,Anatomic Pathology,92868,ORANGE,CA
1255488128,1,POLKOWSKI,GREGORY,MD,,37232,NASHVILLE,TN
1144377011,1,DAMP,JULIE,MD,Cardiovascular Disease,37232,NASHVILLE,TN
1124175096,1,CURCIO,NATALIE,"M.D., M.P.H.",MOHS-Micrographic Surgery,37215,NASHVILLE,TN
1013064989,1,LEE,CHRISTOPHER,MD,Neurology,37212,NASHVILLE,TN
1922155894,1,BIRCHER,ANA,MD,Diagnostic Ultrasound,37203,NASHVILLE,TN
1821145798,1,HINDS,WILLIAM,MD,Psychiatry,37212,NASHVILLE,TN
1376690255,1,KAUFMAN,MELISSA,MD,,37232,NASHVILLE,TN
1285781161,1,ABRAHAM,ROBERT,MD,Cardiovascular Disease,37232,NASHVILLE,TN
1891842779,1,DOVE,CHRISTINE,MD,Diagnostic Radiology,37232,NASHVILLE,TN
1528115409,1,MARLAR,CLINTON,M.D.,,37207,NASHVILLE,TN
1437206315,1,MARNEY,ANNIS,MD MSCI,"Endocrinology, Diabetes & Metabolism",37203,NASHVILLE,TN
1922155803,1,HEIDEMANN,NICOLE,MD,,37203,NASHVILLE,TN
1740337625,1,THROCKMORTON,THOMAS,MD,,38138,GERMANTOWN,TN
1386791267,1,GRIFFITH,MICHELLE,MD,"Endocrinology, Diabetes & Metabolism",15146,MONROEVILLE,PA
1437206323,1,SPRADLIN,NATALIE,MD,Hematology & Oncology,37232,NASHVILLE,TN
1124175260,1,STINSON,JILL,CRNA,,37203,NASHVILLE,TN
1447307251,1,CHOMA,DAVID,MD,Nephrology,37066,GALLATIN,TN
1225185044,1,MOORE,MARC,MD,,42103,BOWLING GREEN,KY
1447307301,1,BAILEY,CHRISTINA,MD,Surgical Oncology,37232,NASHVILLE,TN
1619024577,1,FRANKLIN,ANDREW,MD,Pediatric Anesthesiology,37232,NASHVILLE,TN
1942357801,1,KOONS,HEATHER,MD,Neurology,37232,NASHVILLE,TN
1053468199,1,BOREN,JUSTIN,PA,,38401,COLUMBIA,TN
1669529616,1,HEMNES,ANNA,MD,Pulmonary Disease,37232,NASHVILLE,TN
1538216403,1,BERKLEY,NATHAN,MD,Diagnostic Radiology,38401,COLUMBIA,TN
1356498224,1,FASIG,KRISTINA,MD,Anatomic Pathology & Clinical Pathology,37027,BRENTWOOD,TN
1003963976,1,HAYES,BENJAMIN,"MD, PHD",Pediatric Dermatology,37174,SPRING HILL,TN
1730236613,1,CASEY,SEAN,MD,,37215,NASHVILLE,TN
1467509349,1,MASON,WILLIAM,MD,Infectious Disease,38119,MEMPHIS,TN
1316094204,1,TANNER,JENIFER,MD,,37130,MURFREESBORO,TN
1215084108,1,THOMAS,LORA,MD,Infectious Disease,37232,NASHVILLE,TN
1679620561,1,SHAH,CHIRAYU,MD,Diagnostic Radiology,37232,NASHVILLE,TN
1265589071,1,LOVLY,CHRISTINE,"MD, PHD",Medical Oncology,77030,HOUSTON,TX
1851448674,1,BARON,CHRISTOPHER,MD,Pediatric Radiology,37232,NASHVILLE,TN
1104973924,1,MANTLE,CHRISTOPHER,MD,,37203,NASHVILLE,TN
1013064831,1,WRIGHT,CHARLES,MD,,37203,NASHVILLE,TN
1902953722,1,CHEN,ROBERT,MD,,38464,LAWRENCEBURG,TN
1639226582,1,PIERRE,KETSIA,MD,Diagnostic Radiology,49525,GRAND RAPIDS,MI
1548317498,1,WILBECK,JAMES,MD,Nephrology,37067,FRANKLIN,TN
1528115482,1,FREMONT,RICHARD,MD,,38401,COLUMBIA,TN
1346397205,1,GANDHI,AMY,M.D.,,37069,FRANKLIN,TN
1316094279,1,MCGRANE,TRACY,MD,Critical Care Medicine,37212,NASHVILLE,TN
1861549727,1,HEAVRIN,JILL,MD,,37066,GALLATIN,TN
1396892253,1,ZAK,BEVERLY,MD,,37205,NASHVILLE,TN
1205983160,1,PATEL,SACHIN,MD,Psychiatry,60611,CHICAGO,IL
1730236621,1,DOUGLAS,KEITH,MD,Hand Surgery,37209,NASHVILLE,TN
1649327537,1,PEACHEY,MATTHEW,MD,Hospice and Palliative Medicine,37232,NASHVILLE,TN
1376690263,1,WHITE,LISA,MD,,37129,MURFREESBORO,TN
1902953896,1,ADKISSON,DOUGLAS,MD,,37743,GREENEVILLE,TN
1972650786,1,COLEMAN,CHRISTINE,MD,,37066,GALLATIN,TN
1144377953,1,KAUFFMANN,RONDI,MD,Surgical Oncology,37232,NASHVILLE,TN
1932256898,1,LONERGAN,DANIEL,MD,Pain Medicine,56441,CROSBY,MN
1841347705,1,SCALISE,MELISSA,MD,,37203,NASHVILLE,TN
1669529525,1,MARTIN,SARA,MD,,37232,NASHVILLE,TN
1366599243,1,GRIPPO,DANIEL,MD,Diagnostic Radiology,38401,COLUMBIA,TN
1063569945,1,DEVIN,JESSICA,MD,"Endocrinology, Diabetes & Metabolism",80487,STEAMBOAT SPRINGS,CO
1568519353,1,CAUCCI,MICHAEL,MD,Psychiatry,37232,NASHVILLE,TN
1194872986,1,POULOSE,BENJAMIN,MD,,43221,COLUMBUS,OH
1699822486,1,HUGHES,CHRISTOPHER,MD,Critical Care Medicine,37212,NASHVILLE,TN
1760539563,1,CANLAS,CHRISTOPHER,MD,,37232,NASHVILLE,TN
1679620470,1,KRAKAUER,MARK,MD,,37205,NASHVILLE,TN
1629125570,1,CASH,MICHAEL,MD,Plastic and Reconstructive Surgery,37203,NASHVILLE,TN
1982751863,1,NIERMANN,KENNETH,MD,Radiation Oncology,37232,NASHVILLE,TN
1306993282,1,SHIPMAN,JASON,MD,Diagnostic Radiology,37203,NASHVILLE,TN
1205983186,1,HERRMANN,PAULA,MD,,37232,NASHVILLE,TN
1114074093,1,ROBB,CHRISTOPHER,MD,Pediatric Dermatology,37174,SPRING HILL,TN
1023165909,1,GOFF,LAURA,MD,Hematology & Oncology,37232,NASHVILLE,TN
1578610457,1,LEBOW,RICHARD,MD,,37203,NASHVILLE,TN
1104973080,1,FASIG,JOHN,MD,Anatomic Pathology & Clinical Pathology,37027,BRENTWOOD,TN
1922155811,1,VAN DER HEIJDEN,YURI,MD,Infectious Disease,37232,NASHVILLE,TN
1659428548,1,EYLER,ANNE,MD,Rheumatology,37076,HERMITAGE,TN
1811044704,1,CHAMBLESS,LOLA,MD,,37232,NASHVILLE,TN
